GENERALIZED BORN:,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5001,322.66,848.12,974.75,-725.44,-6844.36,395.53,3900.17,-1564.6,47.02,-1128.56,-1517.58,-2646.14
5002,330.76,803.36,990.31,-741.43,-6988.16,378.86,3937.36,-1479.69,46.11,-1288.94,-1433.58,-2722.52
5003,316.57,835.25,991.67,-747.42,-6976.54,387.17,3945.16,-1480.27,45.08,-1248.13,-1435.19,-2683.32
5004,341.28,844.87,1019.68,-752.2,-6922.2,391.5,3909.84,-1503.68,46.55,-1167.23,-1457.13,-2624.36
5005,335.61,837.72,986.34,-754.74,-6969.1,396.28,3935.41,-1484.29,44.88,-1232.46,-1439.41,-2671.88
5006,288.81,860.48,999.7,-741.42,-7043.83,396.28,3946.37,-1438.62,44.24,-1293.6,-1394.38,-2687.98
5007,327.6,820.83,1007.35,-730.23,-7003.42,382.61,3929.21,-1480.28,45.38,-1266.04,-1434.9,-2700.94
5008,310.69,813.8,995.26,-746.51,-6948.99,393.88,3932.45,-1511.63,44.78,-1249.43,-1466.84,-2716.28
5009,326.34,832.1,1001.45,-747.51,-6945.36,380.02,3891.1,-1489.47,45.11,-1261.84,-1444.36,-2706.2
5010,304.44,821.67,1003.09,-724.19,-7040.74,400.78,3910.96,-1420.89,44.41,-1323.99,-1376.48,-2700.46
5011,299.47,832.37,995.83,-744.4,-7007.2,392.17,3937.03,-1446.97,44.77,-1294.73,-1402.21,-2696.94
5012,299.72,851.08,1008.34,-756.69,-7000.94,396.92,3961.17,-1457.77,43.72,-1240.39,-1414.05,-2654.44
5013,334.9,850.33,978.11,-755.58,-7039.68,387.96,3929.08,-1418.97,44.59,-1314.88,-1374.38,-2689.26
5014,313.22,823.37,979.66,-736.88,-7000.41,396.03,3954.17,-1460.2,46.44,-1270.84,-1413.76,-2684.6
5015,327.39,862.08,985.28,-737.57,-6986.43,389.28,3893.23,-1432.47,43.87,-1266.74,-1388.6,-2655.34
5016,289.72,793.36,1014.77,-732.1,-6961.27,389.95,3887.48,-1464.37,43.73,-1318.08,-1420.64,-2738.73
5017,332.36,827.15,968.84,-724.8,-6970.98,394.87,3916.78,-1453.83,44.72,-1255.78,-1409.11,-2664.89
5018,319.56,847.92,977.73,-717.23,-7058.21,387.07,3894.05,-1391.87,45.58,-1349.1,-1346.29,-2695.38
5019,288.15,849.63,979.01,-763.3,-7013.72,384.76,3937.24,-1442.71,43.66,-1338.24,-1399.06,-2737.3
5020,336.08,825.82,963.28,-763.23,-6962.69,382.57,3893.32,-1452.28,44.33,-1324.86,-1407.95,-2732.8
5021,326.3,818.71,965.23,-728.5,-7005.4,382.1,3924.09,-1443.78,44.55,-1317.47,-1399.22,-2716.69
5022,311.01,833.2,996.3,-769.18,-6913.02,394.08,3925.94,-1502.17,44.29,-1221.66,-1457.88,-2679.54
5023,317.77,811.33,997.49,-737.8,-6992.44,397.2,3956.8,-1466.65,44.29,-1249.63,-1422.36,-2671.99
5024,329.2,870,1006.12,-745.91,-6949.64,400.47,3915.58,-1485,45.34,-1174.18,-1439.66,-2613.84
5025,323.43,869.61,979.14,-731.97,-6920.86,382.4,3891.19,-1509.79,45.98,-1207.04,-1463.81,-2670.85
5026,327.25,837.48,971.8,-753.07,-6909.22,394.95,3892.33,-1501.43,45.99,-1238.48,-1455.44,-2693.92
5027,317.93,842.41,1024.47,-765.07,-6936.51,377.45,3930.95,-1502.35,45.43,-1208.36,-1456.92,-2665.29
5028,315.57,837.21,970.12,-733.09,-6873.83,397.76,3911.91,-1532.52,45.55,-1174.35,-1486.97,-2661.32
5029,311.9,822.81,987.92,-737.91,-6890.47,383.59,3930.27,-1555.08,46.22,-1191.89,-1508.87,-2700.75
5030,299.23,826.08,1011.7,-741.06,-6913.97,394.8,3938.48,-1513.3,44.24,-1184.74,-1469.06,-2653.8
5031,298.92,825.44,992.08,-744.92,-6835.26,401.03,3932.64,-1579.26,46.52,-1130.05,-1532.74,-2662.78
5032,308.92,827.85,987.55,-748.02,-6800.28,389.25,3899.81,-1583.61,45.91,-1134.92,-1537.7,-2672.63
5033,311.16,866.61,981.7,-753.98,-6904.31,381.63,3894.95,-1503.77,44.81,-1222.23,-1458.95,-2681.18
5034,327.67,827.2,988.87,-744.57,-6994.68,390.98,3970.74,-1503.31,45.52,-1233.79,-1457.8,-2691.58
5035,324.56,880.4,987.55,-737.19,-6955.89,384.18,3891.68,-1465.77,44.6,-1224.72,-1421.16,-2645.88
5036,310.97,844.59,1002.73,-759.34,-6884.74,387,3865.53,-1495.54,45.34,-1233.26,-1450.2,-2683.46
5037,281.43,812.72,991.71,-751.39,-6909.75,402.38,3942.05,-1509.07,46.29,-1230.86,-1462.78,-2693.63
5038,310.34,826.61,994.75,-761.37,-6911.38,395.59,3965.74,-1546.44,45.85,-1179.71,-1500.59,-2680.3
5039,324.05,808.18,977.43,-746.36,-6921.1,395.49,3911.49,-1501,46.31,-1250.81,-1454.69,-2705.5
5040,312.45,802.31,1005.21,-756.56,-6966.24,394.58,3937.74,-1488.92,44.7,-1270.5,-1444.22,-2714.73
5041,302.84,824.52,1014.06,-719.74,-6958.03,396.4,3900.18,-1483.51,46.82,-1239.77,-1436.69,-2676.46
5042,321.03,814.3,981.43,-762.32,-6874.66,386.79,3886.49,-1527.31,44.85,-1246.93,-1482.45,-2729.39
5043,294.26,856.5,988.31,-744.12,-7020.67,392.71,3928.55,-1432.81,45.83,-1304.45,-1386.98,-2691.43
5044,335.61,816.4,968.75,-747.65,-6939.39,392.77,3890.04,-1459.85,45.18,-1283.48,-1414.67,-2698.15
5045,288.68,815.68,1010.47,-745.78,-6906.39,395.44,3896.25,-1505.08,45.32,-1245.64,-1459.75,-2705.39
5046,307.92,846.16,998.89,-736.43,-6919.42,390.02,3927.35,-1513.15,44.77,-1185.51,-1468.38,-2653.89
5047,318.52,847.64,990.07,-752.48,-6816.1,389.42,3923.33,-1583.33,46.03,-1099.6,-1537.3,-2636.9
5048,319.22,801.93,983.86,-757.26,-6775.29,385.27,3907.81,-1617.28,46.72,-1134.46,-1570.56,-2705.02
5049,324.12,831.41,989.9,-753.52,-6826.62,387.41,3891.79,-1553.16,46.1,-1155.51,-1507.07,-2662.58
5050,297,796.76,998.05,-747.04,-6779,377.54,3890.83,-1616.73,47.25,-1165.86,-1569.48,-2735.34
5051,328.89,852.71,1018.02,-754.63,-6800.22,392.29,3892.44,-1583.08,46.45,-1070.5,-1536.64,-2607.14
5052,315.91,791.7,989.89,-759.99,-6766.08,396.25,3893.73,-1634.15,46.61,-1138.58,-1587.54,-2726.13
5053,336.12,854.3,982.36,-738.81,-6791.3,391.83,3884.18,-1610.66,46.2,-1081.32,-1564.45,-2645.77
5054,305.14,819.25,992.27,-742.6,-6794.82,385.25,3916.29,-1625.67,46.9,-1119.22,-1578.77,-2697.99
5055,294.97,788.19,1004.56,-775.44,-6909.61,403.04,3929.19,-1523.46,44.67,-1265.1,-1478.8,-2743.89
5056,335.26,838.99,989.83,-768.65,-6811.53,384.95,3861.21,-1553.88,44.95,-1169.94,-1508.93,-2678.87
5057,327.6,832.22,988.91,-765.54,-6792.47,373.53,3901.16,-1594.18,45.61,-1134.58,-1548.56,-2683.15
5058,277.82,849.35,985.69,-734.66,-6879.47,405.06,3931.3,-1545.57,46.15,-1164.9,-1499.41,-2664.31
5059,324.23,810.94,986.06,-744.52,-6900.02,385.61,3909.83,-1506.2,45.43,-1227.87,-1460.77,-2688.64
5060,300.96,843.6,994.32,-754.27,-6833.5,389.93,3886.17,-1527.78,45.67,-1172.79,-1482.11,-2654.9
5061,328.05,817.44,985.02,-748.73,-6771.98,391.57,3876.78,-1601.36,45.33,-1121.84,-1556.03,-2677.87
5062,296.48,789.75,1000.82,-755.26,-6780.96,393.15,3957.27,-1641.26,46.97,-1098.74,-1594.29,-2693.03
5063,299.59,795.9,990.94,-723.73,-6724.32,397.16,3876.77,-1614.01,47.36,-1087.68,-1566.65,-2654.33
5064,315.89,851.96,995.81,-735.84,-6860.22,394.36,3921.17,-1573.65,48.57,-1116.86,-1525.09,-2641.95
5065,315.47,880.27,996.84,-744.07,-6776.25,377.13,3879.51,-1593.08,47.22,-1071.1,-1545.86,-2616.96
5066,305.95,833.54,1007.24,-744.42,-6863.72,385.14,3898.23,-1549.43,46.26,-1178.04,-1503.17,-2681.21
5067,316.02,821.06,1007.55,-748.94,-6870.63,387.3,3926.77,-1562.7,45.49,-1160.87,-1517.21,-2678.07
5068,316.84,831.58,985.91,-759.54,-6864.22,403.67,3900.94,-1531.2,44.11,-1184.83,-1487.08,-2671.91
5069,304.88,845.91,996.3,-773.2,-6842.18,400.15,3870.53,-1545.4,43.53,-1197.62,-1501.87,-2699.49
5070,319.63,812.64,988.56,-756.1,-6845.83,382.61,3892.39,-1549.9,43.79,-1206.1,-1506.11,-2712.21
5071,302.16,786.23,984.38,-749.67,-6815.18,389.61,3898.47,-1604.84,44.7,-1203.99,-1560.14,-2764.12
5072,314.47,848.3,970.29,-752.04,-6880.86,382.46,3907,-1537.94,44.52,-1210.38,-1493.42,-2703.8
5073,293.04,838.98,991.33,-760.67,-6796.27,385.97,3857.52,-1558.83,44.67,-1190.11,-1514.16,-2704.27
5074,314.19,848.33,1008.82,-754.26,-6845.26,390.43,3889.37,-1547.02,43.95,-1148.38,-1503.07,-2651.46
5075,311.92,811.88,1023.69,-754.47,-6839.4,400.79,3898.07,-1578.52,46.09,-1147.51,-1532.43,-2679.94
5076,327.59,856.08,988.28,-762.01,-6872.32,390.85,3926.03,-1553.73,44.41,-1145.5,-1509.33,-2654.83
