GENERALIZED BORN:,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5001,301.52,786.92,993.92,-725.8,-6991.08,399.63,3932.35,-1444.01,46.34,-1302.55,-1397.67,-2700.22
5002,301.4,798.16,994.99,-717.55,-6996.03,392.93,3924.48,-1456.01,46.25,-1301.62,-1409.76,-2711.38
5003,281.84,811.23,1022.38,-747.9,-7047.36,389.27,3964.45,-1417.08,45.08,-1326.1,-1372,-2698.1
5004,313.36,791.88,981.46,-730.27,-7000.54,381.73,3947.92,-1437.8,46.48,-1314.47,-1391.31,-2705.78
5005,317.7,834.96,983.99,-728.51,-6970.14,389.32,3961.16,-1505.79,45.78,-1211.52,-1460.01,-2671.53
5006,318.81,864.76,1004.36,-737.29,-7043.67,379.8,3971.96,-1452.2,46.48,-1241.28,-1405.72,-2646.99
5007,345.1,818.33,1010.02,-737.17,-6987.96,379.17,3894.98,-1455.51,46.49,-1277.53,-1409.03,-2686.56
5008,309.16,807.47,999.93,-739.44,-7018.45,394.04,3993.51,-1458.82,45.3,-1253.78,-1413.51,-2667.29
5009,323.07,805.85,994.54,-741.21,-7060.56,406.84,3973.73,-1427.95,45.54,-1297.72,-1382.41,-2680.13
5010,332.32,844.82,1004.09,-734.76,-7099.24,394.12,3956.82,-1383.52,44.46,-1301.83,-1339.06,-2640.89
5011,315.43,829.11,1006.45,-752.41,-7088.3,381.12,3958.86,-1398.45,43.29,-1349.74,-1355.16,-2704.9
5012,326.25,847.66,990.04,-731.45,-6993.39,381.81,3922.3,-1454.96,43.84,-1256.79,-1411.12,-2667.9
5013,320.49,860.8,1002.74,-747.95,-7016.27,385.44,3949.96,-1449.72,44.15,-1244.79,-1405.57,-2650.36
5014,305.64,820.65,993.6,-739.98,-7065.75,404.29,3963.9,-1414.17,44.22,-1317.65,-1369.96,-2687.61
5015,328.58,793.1,986.91,-741.53,-7085.86,390.51,3986.77,-1419.56,44.26,-1341.52,-1375.3,-2716.82
5016,329.09,861.17,1017.15,-727.68,-7087.62,381.84,3939.6,-1407.56,44.35,-1286.45,-1363.21,-2649.66
5017,343.92,793.58,995.78,-742.06,-7058.56,388.57,3949.88,-1421.81,44.65,-1328.89,-1377.16,-2706.04
5018,309.7,817.76,1011.17,-739.24,-7052.35,377.03,3982.08,-1446.45,44.6,-1293.84,-1401.86,-2695.69
5019,316.06,848.06,1023.9,-751.77,-7104.73,385.68,3992.05,-1404.24,43.44,-1290.76,-1360.8,-2651.56
5020,306.44,789.79,1009.52,-758.65,-7019.27,382.39,3962.99,-1447.24,45.1,-1326.79,-1402.14,-2728.93
5021,327.16,892.23,987.83,-731.21,-7014.88,387.62,3943.37,-1439.46,45.47,-1207.87,-1393.99,-2601.86
5022,336.55,796.96,1011.1,-725.79,-7042.79,386.01,3958.63,-1446.61,44.72,-1279.33,-1401.9,-2681.23
5023,305.9,853.2,991.75,-730.32,-6984.49,388.52,3912.53,-1460.62,47.03,-1262.9,-1413.59,-2676.49
5024,320.06,837.7,1013.34,-738.06,-6994.98,386.3,3936.83,-1469.32,45.05,-1238.81,-1424.27,-2663.08
5025,321.85,800.7,995.38,-720.26,-7011.88,385.74,3916.23,-1446.46,45.19,-1312.23,-1401.27,-2713.5
5026,338.18,841.5,1002.7,-721.67,-7063.95,380.73,3929.96,-1397.24,46.24,-1292.55,-1350.99,-2643.54
5027,332.74,867.67,1007.09,-747.5,-7065.73,386.6,3932.35,-1390.81,45.61,-1286.79,-1345.2,-2631.99
5028,328.15,798.04,1014.11,-723.62,-7095.42,375.37,3972.17,-1414.36,46.15,-1331.21,-1368.21,-2699.42
5029,318.98,822.46,1011.81,-743.7,-7032.7,397.37,3958.92,-1432.79,46.27,-1266.86,-1386.52,-2653.37
5030,346.7,785.45,1010.88,-738.61,-7008.37,397.15,3933.76,-1438.64,46.29,-1273.02,-1392.35,-2665.37
5031,303.31,801.88,1016.18,-751.48,-6978.05,392.14,3920.56,-1456.03,46.32,-1295.46,-1409.71,-2705.16
5032,314.34,834.89,1011.54,-736.57,-7006.9,380.78,3900.97,-1423.02,45.28,-1300.95,-1377.74,-2678.69
5033,312.59,828.82,1019.6,-730.34,-7043.67,390.24,3901.42,-1404.15,45.05,-1321.33,-1359.09,-2680.43
5034,305.64,867.11,1014.99,-730.56,-6973.22,406.17,3919.19,-1462.42,46.18,-1190.66,-1416.24,-2606.9
5035,344.25,798.4,995.23,-727.73,-7033.69,386.47,3927.76,-1439.06,46.51,-1309.31,-1392.55,-2701.86
5036,345.85,852.9,999.3,-752.58,-7003.56,375.4,3908.72,-1417.02,45.34,-1273.98,-1371.68,-2645.66
5037,305.19,840.67,990.76,-727.39,-7046.67,390.87,3905.41,-1397.03,45.4,-1341.17,-1351.63,-2692.8
5038,316.37,840.59,991.26,-727.98,-7077.05,391.15,3931.2,-1369.17,46.59,-1334.46,-1322.58,-2657.04
5039,307.51,831.6,1002,-724.95,-7085.12,387.88,3920.77,-1346.91,45.12,-1360.32,-1301.8,-2662.11
5040,315.9,849.72,1009.18,-741.12,-7075.77,394.3,3940.17,-1383.57,46.65,-1307.62,-1336.92,-2644.54
5041,308.17,802.36,993.99,-720.83,-7081.47,392.08,3919.35,-1368.28,45.42,-1386.35,-1322.86,-2709.22
5042,304.63,811.06,1029.01,-725.69,-7075.23,394.18,3942.19,-1398.91,46.26,-1319.83,-1352.65,-2672.48
5043,333.16,837.56,980.04,-723.78,-7087.55,373.5,3913.61,-1360.82,47.47,-1373.46,-1313.35,-2686.81
5044,310.48,799.43,988.53,-718.36,-7112.84,385.22,3976.26,-1363.23,45.4,-1371.28,-1317.83,-2689.11
5045,328.09,797.1,994.25,-723.96,-7054.72,394.82,3952.36,-1417,47.55,-1312.07,-1369.45,-2681.52
5046,327.61,834.09,1008.47,-726.03,-7082.22,391.22,3949.74,-1401.71,45.9,-1297.12,-1355.81,-2652.93
5047,329.68,806.64,1003.09,-711.39,-6977.15,387.11,3933.77,-1445.86,47.22,-1228.26,-1398.64,-2626.9
5048,334.41,807.63,993.77,-715.06,-6946.56,394.6,3941.54,-1505.56,48.18,-1189.67,-1457.38,-2647.05
5049,338.8,807.83,987.35,-733.46,-7029.86,388.63,3950.34,-1451.48,45.48,-1290.36,-1406,-2696.36
5050,311.04,795.31,992.02,-743.85,-7041.26,387.68,3957.54,-1428.1,44.79,-1341.52,-1383.31,-2724.82
5051,296.65,818.18,996.03,-741.07,-7061.48,398.03,3956.33,-1413.77,44.58,-1337.33,-1369.19,-2706.52
5052,305.07,800.97,986.59,-722.18,-7073.34,382.37,3967.17,-1405.68,44.97,-1353.35,-1360.71,-2714.07
5053,320.7,825.42,1024.9,-746.06,-7015.61,381.55,3926.27,-1418.51,46.1,-1282.82,-1372.41,-2655.23
5054,314.64,795.34,997.76,-742.93,-7093.55,389.3,3971.93,-1396.51,45.53,-1367.51,-1350.98,-2718.48
5055,304.35,827.3,1021.29,-723.53,-7074.15,391.45,3946.68,-1397,45.63,-1306.6,-1351.38,-2657.98
