GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5001,298.66,811.02,997.11,-756.26,-7141.67,402.86,3980.27,-1371.37,43.73,-1408.02,-1327.64,-2735.66
5002,296.4,868.27,1017.04,-746.59,-7083.26,394.44,3916.37,-1378.36,43.4,-1337.34,-1334.95,-2672.29
5003,312.88,844.16,989.27,-766.06,-7087.75,384.86,3929.37,-1377.6,43.07,-1393.26,-1334.53,-2727.8
5004,307.78,821.4,1015.3,-756.71,-7155.65,391.6,3955.7,-1337.2,41.49,-1420.57,-1295.7,-2716.27
5005,312.2,824.6,991.09,-744.66,-7100.76,383.42,3921.33,-1358.22,43.25,-1412.79,-1314.98,-2727.76
5006,321.02,814.51,1004.02,-784.73,-7110.1,390.98,3976.79,-1382.3,42.77,-1387.51,-1339.53,-2727.04
5007,309.54,809.26,1003.35,-780.65,-7091.75,402.46,3955.63,-1368.91,41.61,-1392.15,-1327.3,-2719.46
5008,348.39,830.3,1001.9,-747.66,-7100.4,382.71,3896.07,-1340.67,43.59,-1388.69,-1297.08,-2685.77
5009,351.2,837.31,1009.17,-764.42,-7111.76,382.37,3936.62,-1338.28,42.25,-1359.5,-1296.03,-2655.54
5010,321.43,828.14,1016.86,-753.16,-7070.73,387.69,3941.09,-1398.99,42.51,-1328.69,-1356.48,-2685.17
5011,318.0,833.64,994.08,-767.04,-7058.41,372.19,3919.12,-1371.78,42.88,-1388.43,-1328.91,-2717.33
5012,350.76,844.99,1012.74,-774.93,-7095.15,388.47,3918.49,-1338.18,42.74,-1354.63,-1295.43,-2650.06
5013,295.0,855.6,991.77,-750.48,-7100.35,375.37,3909.6,-1350.58,42.35,-1423.5,-1308.23,-2731.73
5014,341.74,834.93,980.31,-757.41,-7022.17,385.64,3937.75,-1426.34,44.07,-1299.21,-1382.27,-2681.48
5015,285.11,827.02,992.67,-756.77,-7111.92,384.34,3959.09,-1364.19,43.56,-1420.46,-1320.63,-2741.09
5016,324.24,845.02,1006.83,-754.43,-7008.35,390.18,3933.23,-1440.51,43.55,-1263.28,-1396.96,-2660.24
5017,333.93,841.52,1003.62,-778.44,-7069.57,386.85,3921.9,-1386.13,44.4,-1360.2,-1341.73,-2701.93
5018,325.82,814.25,997.01,-743.5,-7073.26,388.23,3942.42,-1414.07,43.52,-1349.05,-1370.55,-2719.6
5019,305.61,846.98,980.17,-770.87,-6981.78,391.23,3890.08,-1423.5,44.01,-1338.57,-1379.48,-2718.06
5020,311.52,841.56,982.99,-775.23,-7022.36,401.5,3950.97,-1440.22,42.42,-1309.04,-1397.8,-2706.84
5021,308.47,843.33,1006.57,-732.05,-7051.54,397.97,3952.39,-1423.56,43.06,-1274.85,-1380.5,-2655.35
5022,313.58,848.35,998.79,-767.35,-7017.9,387.37,3935.15,-1432.18,43.06,-1302.0,-1389.12,-2691.12
5023,350.16,797.56,993.19,-764.17,-7068.77,390.49,3958.88,-1375.72,42.33,-1342.68,-1333.39,-2676.07
5024,319.8,831.03,1001.57,-770.78,-7066.76,385.9,3944.8,-1378.78,42.08,-1354.45,-1336.71,-2691.15
5025,338.62,858.41,1011.39,-744.63,-7048.04,390.2,3920.7,-1390.37,42.48,-1273.36,-1347.9,-2621.26
5026,302.66,826.56,1007.53,-768.86,-7100.76,419.1,3937.97,-1353.99,40.97,-1375.79,-1313.02,-2688.81
5027,325.66,800.33,997.31,-752.22,-7120.79,407.42,3928.11,-1325.84,41.37,-1414.19,-1284.46,-2698.65
5028,347.32,815.03,1005.73,-767.85,-7130.37,387.56,3952.77,-1328.81,42.32,-1389.81,-1286.49,-2676.29
5029,298.44,805.53,973.51,-753.29,-7110.45,406.46,3926.17,-1332.32,40.99,-1453.63,-1291.33,-2744.96
5030,316.54,854.95,991.36,-772.99,-7062.3,392.16,3886.55,-1345.86,40.32,-1393.73,-1305.53,-2699.26
5031,297.15,831.64,980.33,-770.04,-7095.02,400.93,3977.04,-1378.63,41.66,-1377.96,-1336.97,-2714.93
5032,345.28,787.63,986.42,-776.49,-7091.1,384.23,3925.27,-1358.03,41.25,-1438.77,-1316.78,-2755.55
5033,302.52,809.93,1007.8,-767.97,-7136.88,389.24,3940.76,-1337.41,40.35,-1454.6,-1297.06,-2751.67
5034,337.54,879.16,1013.24,-755.39,-7070.04,385.08,3929.16,-1389.15,41.73,-1281.24,-1347.42,-2628.66
5035,291.05,805.27,1004.18,-762.76,-7030.52,398.06,3971.08,-1436.59,41.36,-1323.64,-1395.24,-2718.88
5036,294.41,817.01,1001.87,-750.95,-7092.75,388.71,3990.62,-1416.71,43.36,-1351.08,-1373.35,-2724.44
5037,326.11,829.59,1003.29,-772.07,-7049.32,384.44,3944.75,-1435.08,42.69,-1333.22,-1392.4,-2725.62
5038,322.04,842.46,981.62,-774.2,-7080.58,380.73,3972.45,-1412.52,42.78,-1355.48,-1369.75,-2725.23
5039,325.77,866.87,984.24,-754.57,-7107.04,383.38,3970.83,-1410.19,43.32,-1330.52,-1366.87,-2697.39
5040,305.66,845.15,1021.96,-766.37,-7123.66,398.67,3953.37,-1369.01,42.02,-1365.22,-1326.99,-2692.21
5041,299.05,795.08,1007.86,-733.07,-7176.18,399.25,4009.3,-1371.49,42.24,-1398.7,-1329.24,-2727.94
5042,323.04,855.22,989.04,-756.04,-7051.19,384.49,3904.19,-1374.94,43.73,-1351.26,-1331.21,-2682.47
5043,318.98,827.76,1013.0,-728.87,-7096.4,397.98,3925.82,-1347.69,41.26,-1341.73,-1306.43,-2648.16
5044,300.62,853.15,1019.2,-740.99,-7124.13,395.69,3954.99,-1361.0,42.33,-1341.47,-1318.67,-2660.15
5045,315.92,803.33,1007.48,-761.31,-7065.9,396.16,3928.43,-1415.08,43.27,-1375.89,-1371.81,-2747.7
5046,313.88,874.92,1001.83,-749.36,-7121.74,391.73,3939.64,-1362.12,42.54,-1349.12,-1319.57,-2668.69
5047,294.11,821.17,1021.36,-740.79,-7059.81,392.74,3967.02,-1417.75,43.51,-1304.21,-1374.23,-2678.44
5048,313.82,892.36,1018.62,-764.01,-7127.84,378.84,3944.39,-1350.82,41.74,-1343.82,-1309.08,-2652.9
5049,284.14,836.89,1014.26,-764.82,-7138.39,409.04,3979.13,-1362.4,41.97,-1379.74,-1320.43,-2700.16
5050,337.22,845.65,1009.97,-777.1,-7011.54,371.45,3947.81,-1460.63,41.92,-1276.53,-1418.71,-2695.24
5051,310.94,834.82,999.39,-761.99,-7149.99,392.24,3956.26,-1324.61,41.23,-1418.33,-1283.38,-2701.71
5052,334.23,861.94,997.07,-775.01,-7098.78,380.68,3947.83,-1375.08,40.89,-1352.04,-1334.18,-2686.22
5053,332.77,836.25,1001.86,-751.9,-7060.7,395.85,3914.89,-1398.1,42.44,-1330.98,-1355.66,-2686.64
5054,303.3,830.62,985.48,-765.45,-7114.11,394.99,3942.65,-1360.01,41.63,-1422.52,-1318.38,-2740.9
5055,319.81,807.4,996.0,-754.16,-7061.82,395.81,3943.71,-1412.89,41.63,-1353.25,-1371.27,-2724.51
5056,310.84,860.01,984.3,-783.3,-6965.33,373.76,3890.69,-1435.51,41.25,-1329.03,-1394.26,-2723.3
5057,324.24,884.93,1007.31,-756.3,-7046.53,380.95,3948.92,-1419.63,41.45,-1256.47,-1378.18,-2634.66
5058,293.52,818.95,1006.48,-769.68,-7023.82,387.07,3957.99,-1446.84,40.59,-1329.49,-1406.25,-2735.74
5059,341.48,860.1,991.72,-780.37,-7000.77,392.41,3941.94,-1433.79,41.48,-1253.49,-1392.3,-2645.79
5060,313.24,830.95,989.52,-758.85,-7012.35,383.72,3938.75,-1433.59,41.65,-1315.02,-1391.94,-2706.96
5061,302.25,838.28,1001.73,-763.27,-7010.29,388.23,3905.91,-1431.6,42.38,-1337.16,-1389.21,-2726.37
5062,317.44,828.64,1019.61,-748.91,-7059.18,391.34,3923.76,-1402.19,42.66,-1327.31,-1359.53,-2686.84
5063,319.85,845.37,991.35,-767.0,-7004.3,400.17,3950.56,-1456.3,41.96,-1263.99,-1414.34,-2678.33
5064,346.67,827.92,973.25,-777.1,-6996.76,394.35,3920.35,-1422.78,41.46,-1311.32,-1381.32,-2692.64
5065,297.59,809.83,1013.91,-767.47,-7016.65,388.27,3915.28,-1411.13,42.39,-1359.24,-1368.74,-2727.98
5066,319.0,855.32,1010.35,-744.28,-7045.49,390.12,3900.22,-1398.58,42.85,-1314.75,-1355.73,-2670.48
5067,317.63,853.48,995.44,-762.2,-6970.32,386.92,3878.46,-1410.58,41.02,-1300.58,-1369.56,-2670.15
5068,283.75,822.57,1000.23,-774.13,-7037.44,391.63,3898.37,-1380.22,40.16,-1415.02,-1340.07,-2755.09
5069,292.68,855.72,998.83,-767.06,-7021.9,391.29,3931.82,-1412.66,40.72,-1318.62,-1371.94,-2690.56
5070,314.94,848.34,985.55,-760.92,-7002.15,388.56,3905.11,-1421.69,40.97,-1320.57,-1380.72,-2701.3
5071,313.51,853.56,997.29,-785.14,-7026.86,393.61,3939.36,-1416.39,41.08,-1314.66,-1375.31,-2689.97
5072,311.48,831.96,959.28,-775.66,-7041.9,380.97,3921.84,-1387.55,40.94,-1412.04,-1346.61,-2758.65
5073,292.91,837.6,989.78,-771.44,-7006.08,392.08,3923.03,-1429.18,39.98,-1342.11,-1389.2,-2731.31
5074,309.37,841.7,1016.08,-780.63,-6982.61,377.88,3906.39,-1419.32,40.93,-1311.82,-1378.39,-2690.21
5075,319.24,830.25,990.71,-760.89,-7050.99,397.88,3894.67,-1368.95,40.66,-1379.12,-1328.29,-2707.41
5076,296.38,826.92,995.11,-776.44,-7014.38,384.44,3914.22,-1397.95,41.08,-1373.75,-1356.88,-2730.63
5077,319.06,799.02,992.28,-753.92,-7073.14,418.43,3898.84,-1355.24,40.61,-1399.44,-1314.63,-2714.08
5078,321.04,810.14,986.72,-774.31,-7116.08,388.03,3927.56,-1335.3,39.42,-1456.9,-1295.88,-2752.79
5079,304.49,860.36,982.14,-769.43,-7053.88,386.37,3912.91,-1373.44,41.18,-1377.03,-1332.26,-2709.29
5080,320.17,878.51,986.39,-767.26,-7088.58,382.45,3900.97,-1343.43,41.08,-1387.35,-1302.36,-2689.71
5081,319.01,830.76,987.29,-765.89,-7045.94,392.4,3888.63,-1364.41,40.57,-1393.75,-1323.84,-2717.58
5082,312.17,836.91,991.62,-756.24,-7062.74,388.68,3885.72,-1355.2,40.35,-1403.88,-1314.85,-2718.73
5083,311.14,830.26,995.57,-779.58,-7092.01,388.62,3946.64,-1366.19,42.1,-1399.36,-1324.09,-2723.45
5084,296.83,814.72,973.99,-752.89,-7055.67,382.06,3927.21,-1388.25,41.06,-1413.75,-1347.19,-2760.94
5085,313.3,865.64,1027.51,-760.93,-7115.48,382.6,3918.93,-1358.01,41.0,-1368.43,-1317.0,-2685.43
5086,315.41,836.98,990.43,-764.84,-7023.7,386.99,3893.38,-1395.73,42.29,-1365.36,-1353.45,-2718.81
5087,320.47,868.65,987.38,-765.46,-7052.24,404.25,3948.97,-1409.36,42.12,-1287.99,-1367.24,-2655.22
5088,291.04,818.11,978.36,-765.92,-7088.67,386.25,3963.68,-1383.22,41.36,-1417.15,-1341.86,-2759.0
5089,320.08,843.26,984.72,-758.9,-7021.31,392.18,3911.91,-1399.87,41.55,-1328.06,-1358.32,-2686.38
5090,313.72,839.53,992.18,-779.86,-7080.68,386.26,3938.21,-1363.39,41.06,-1390.64,-1322.33,-2712.97
5091,322.17,846.72,1001.11,-779.83,-7115.73,389.49,3948.31,-1345.13,41.04,-1387.75,-1304.1,-2691.85
5092,308.72,859.71,1027.49,-739.77,-7102.24,392.66,3930.08,-1350.49,40.07,-1323.35,-1310.42,-2633.76
5093,320.36,840.23,978.31,-752.93,-7104.34,378.47,3945.93,-1362.03,41.7,-1393.98,-1320.34,-2714.32
5094,309.4,803.83,987.26,-741.6,-7108.82,392.19,3944.01,-1345.25,40.62,-1413.73,-1304.63,-2718.36
5095,345.74,840.69,991.15,-763.12,-7147.94,384.31,3922.56,-1318.53,40.33,-1426.62,-1278.2,-2704.82
5096,322.23,851.78,1020.07,-771.3,-7115.4,379.08,3939.34,-1338.96,39.71,-1374.19,-1299.26,-2673.45
5097,315.65,828.75,990.04,-767.29,-7098.14,401.82,3934.78,-1356.71,40.68,-1394.39,-1316.03,-2710.42
5098,337.49,829.86,992.07,-754.39,-7131.36,383.03,3920.24,-1333.86,41.4,-1423.05,-1292.46,-2715.51
5099,333.54,843.15,970.45,-763.84,-7047.34,395.24,3927.16,-1379.01,42.18,-1341.62,-1336.83,-2678.46
5100,304.86,837.99,998.65,-750.61,-7039.99,401.49,3932.89,-1410.46,41.89,-1314.72,-1368.57,-2683.29
5101,332.26,822.23,984.68,-753.82,-7106.45,386.97,3934.47,-1372.63,40.02,-1399.67,-1332.61,-2732.28
5102,313.39,852.22,994.7,-767.34,-7110.57,382.97,3953.89,-1384.84,41.82,-1380.74,-1343.03,-2723.77
5103,327.69,842.31,983.33,-756.89,-7135.77,383.49,3945.55,-1346.45,41.55,-1410.3,-1304.91,-2715.21
5104,316.55,815.69,984.94,-751.06,-7110.28,388.18,3915.62,-1331.88,40.3,-1440.35,-1291.58,-2731.93
5105,304.32,841.14,1008.52,-740.75,-7044.39,399.86,3940.64,-1412.74,42.37,-1290.66,-1370.37,-2661.03
5106,303.52,800.04,1012.74,-761.63,-6973.58,402.93,3908.12,-1411.36,41.76,-1307.86,-1369.59,-2677.45
5107,334.88,841.62,1008.77,-770.46,-7036.43,399.88,3927.32,-1405.5,41.81,-1294.42,-1363.68,-2658.1
5108,334.07,825.57,999.64,-745.37,-7109.21,403.64,3936.48,-1367.46,40.86,-1355.19,-1326.61,-2681.8
5109,327.09,867.98,993.59,-758.93,-7092.73,383.97,3917.96,-1352.72,41.56,-1361.06,-1311.16,-2672.22
5110,307.73,834.2,983.26,-760.83,-7098.08,385.78,3925.12,-1353.35,39.73,-1422.82,-1313.62,-2736.44
5111,313.06,843.39,982.31,-764.54,-7008.96,382.64,3880.5,-1399.69,40.12,-1371.61,-1359.58,-2731.18
5112,306.82,820.0,975.27,-754.39,-6969.79,403.03,3919.4,-1452.15,42.45,-1299.67,-1409.7,-2709.37
5113,326.26,804.59,997.4,-751.11,-7064.46,372.88,3885.72,-1348.99,40.98,-1428.72,-1308.02,-2736.73
5114,331.08,843.13,996.37,-750.46,-7077.32,372.79,3916.44,-1394.95,42.85,-1367.98,-1352.11,-2720.08
5115,298.39,868.77,985.81,-768.78,-7135.12,387.15,3965.14,-1346.84,41.26,-1398.64,-1305.58,-2704.22
5116,336.74,851.86,998.77,-759.75,-7130.91,406.95,3948.11,-1349.39,40.0,-1348.24,-1309.39,-2657.63
5117,329.82,843.33,1002.25,-735.21,-7167.3,392.0,3961.17,-1342.53,41.5,-1373.94,-1301.03,-2674.97
5118,302.56,843.58,980.91,-760.97,-7082.9,375.66,3916.75,-1364.7,41.2,-1424.4,-1323.5,-2747.9
5119,314.45,810.25,982.99,-760.93,-7094.95,386.94,3945.87,-1389.32,41.92,-1415.38,-1347.4,-2762.78
5120,308.28,811.35,983.65,-747.03,-7160.87,402.44,3973.39,-1338.1,40.86,-1428.78,-1297.24,-2726.03
