GENERALIZED BORN:,,,,,,,,,,,,
Complex Energy Terms,,,,,,,,,,,,
,,,,,,,,,,,,
5089,325.82,844.23,1127.07,-831.05,-7438.06,425.42,4179.36,-1246.19,40.04,-1367.22,-1206.15,-2573.37
5090,336.66,910.8,1128.85,-847.09,-7448.66,435.65,4191.7,-1268.92,40.19,-1292.1,-1228.73,-2520.83
5091,345.41,878.3,1136.53,-853.17,-7360.95,420.94,4156.98,-1299.9,40.67,-1275.96,-1259.23,-2535.19
5092,332.09,880.92,1101.5,-843.99,-7369.87,411.78,4122.15,-1273.38,42.04,-1365.42,-1231.34,-2596.76
5093,328.87,911.2,1122.4,-833.32,-7439.12,419.44,4136.83,-1245.33,42.01,-1353.7,-1203.33,-2557.03
5094,344.67,872.74,1112.96,-855.37,-7435.62,405.16,4172.38,-1257.26,40.62,-1383.08,-1216.65,-2599.73
5095,313.5,905.68,1115.93,-839.08,-7387.52,429.36,4161.97,-1303.86,41.97,-1300.16,-1261.89,-2562.04
5096,332.16,895.34,1127.69,-839.78,-7343.04,411.64,4155.78,-1324.22,42.57,-1260.22,-1281.65,-2541.86
5097,334.86,877.67,1111.09,-834.67,-7409.85,414.21,4176.14,-1293.69,42.65,-1330.55,-1251.04,-2581.58
5098,303.66,890.44,1114.53,-841.05,-7340.57,418.49,4140.87,-1301.03,41.75,-1313.63,-1259.28,-2572.91
5099,352.01,897.25,1129.12,-865.45,-7449.18,418.7,4185.81,-1270.1,39.68,-1331.73,-1230.42,-2562.15
5100,340,935.53,1126.35,-845.52,-7419.54,414.88,4155.44,-1268,41.67,-1292.85,-1226.33,-2519.18
5101,324.98,876.17,1120.55,-840.51,-7455.98,414.22,4221.4,-1282.82,42.69,-1339.15,-1240.13,-2579.28
5102,344.44,908.17,1112.23,-853.73,-7380.77,403.59,4159.05,-1297.69,43.49,-1307.03,-1254.2,-2561.23
5103,338.98,894.21,1138.5,-836.04,-7394.85,414.57,4166.61,-1294.34,40.85,-1278.03,-1253.49,-2531.52
5104,347.99,892.01,1118.94,-836.68,-7323.47,412.12,4143.9,-1336.69,42.57,-1245.2,-1294.12,-2539.32
