GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,GGAS,GSOLV,TOTAL
5001,1055.75,2905.85,3470.15,-2807.93,-25022.9,1290.8,15047.63,-5399.21,115.53,-4060.66,-5283.68,-9344.34
5002,1129.77,2926.53,3464.02,-2852.5,-25052.95,1312.21,15081.53,-5306.7,113.4,-3991.39,-5193.3,-9184.69
5003,1101.52,2909.11,3425.13,-2840.2,-25081.72,1273.07,15129.87,-5345.84,111.44,-4083.22,-5234.4,-9317.62
5004,1114.36,2971.8,3435.32,-2815.55,-25059.8,1279.61,15019.69,-5307.83,113.3,-4054.55,-5194.54,-9249.09
5005,1110.52,2905.54,3448.28,-2848.32,-25040.49,1296.6,15110.13,-5388.04,111.46,-4017.74,-5276.58,-9294.32
5006,1099.56,2919.33,3446.4,-2856.97,-25160.96,1292.73,15104.75,-5270.68,113.23,-4155.15,-5157.45,-9312.61
5007,1074.18,2964.12,3425.7,-2841.37,-24944.26,1281.81,15025.56,-5385.16,114.47,-4014.28,-5270.69,-9284.97
5008,1063.27,3001.45,3455.16,-2849.24,-25053.83,1289.24,15086.27,-5343.74,113.8,-4007.67,-5229.94,-9237.62
5009,1076.6,2924.63,3427.19,-2877.71,-24881.18,1289.38,15059.53,-5460.94,113.03,-3981.57,-5347.91,-9329.48
5010,1057.6,2957.67,3474.32,-2886.95,-24939.54,1272.3,15054.33,-5380.76,112.88,-4010.27,-5267.88,-9278.15
5011,1068.9,2968.93,3456.11,-2859.33,-25025.96,1269.11,15136.3,-5414.07,114.03,-3985.93,-5300.04,-9285.97
5012,1125.27,2950.65,3424.77,-2877.38,-24813.1,1276.0,15035.27,-5495.61,112.79,-3878.53,-5382.82,-9261.35
5013,1112.9,2935.05,3418.19,-2868.8,-24969.06,1282.58,15089.77,-5415.77,115.09,-3999.38,-5300.69,-9300.07
5014,1062.71,2980.71,3427.13,-2836.64,-25061.44,1280.51,15090.94,-5331.33,115.75,-4056.07,-5215.59,-9271.66
5015,1064.63,2965.75,3390.8,-2882.97,-24857.77,1282.74,15083.31,-5478.86,115.95,-3953.51,-5362.91,-9316.42
5016,1074.51,3030.93,3440.86,-2878.2,-24961.25,1303.29,15059.3,-5358.9,114.01,-3930.57,-5244.89,-9175.46
5017,1105.16,2915.38,3464.69,-2894.39,-25085.15,1272.36,15102.82,-5319.57,111.71,-4119.12,-5207.86,-9326.98
5018,1069.09,2957.71,3485.44,-2907.87,-25050.62,1305.11,15089.89,-5369.66,110.48,-4051.25,-5259.19,-9310.44
5019,1128.69,2922.6,3459.49,-2865.93,-24897.28,1264.98,15076.73,-5472.65,115.88,-3910.7,-5356.77,-9267.47
5020,1070.29,2973.44,3444.67,-2856.01,-24958.11,1290.09,15104.97,-5445.59,112.88,-3930.67,-5332.71,-9263.38
5021,1073.92,2964.75,3453.2,-2890.44,-24948.94,1260.4,15080.75,-5425.2,114.25,-4006.37,-5310.95,-9317.32
5022,1093.21,2908.28,3488.67,-2854.66,-24878.19,1287.72,15021.42,-5414.02,112.34,-3933.55,-5301.68,-9235.23
5023,1093.88,2906.35,3462.48,-2834.32,-24946.11,1286.36,15090.79,-5402.99,113.81,-3940.58,-5289.18,-9229.76
5024,1089.16,2902.2,3454.89,-2887.42,-25145.61,1298.35,15153.92,-5319.78,110.52,-4134.51,-5209.26,-9343.77
5025,1071.63,2952.88,3451.76,-2875.19,-25012.61,1280.71,15108.42,-5367.59,114.65,-4022.4,-5252.94,-9275.33
5026,1112.73,2925.24,3439.96,-2858.93,-24997.64,1284.3,15149.81,-5446.4,113.53,-3944.53,-5332.86,-9277.4
5027,1153.18,2998.69,3518.08,-2915.02,-24963.64,1276.68,15109.93,-5415.15,110.61,-3822.1,-5304.54,-9126.64
5028,1088.42,2954.81,3407.22,-2858.31,-24971.18,1268.29,15111.62,-5451.45,115.7,-3999.13,-5335.75,-9334.89
5029,1097.83,2866.44,3415.82,-2857.73,-25024.01,1291.98,15071.1,-5363.04,115.98,-4138.57,-5247.06,-9385.63
5030,1025.61,2945.04,3431.85,-2900.12,-25078.8,1301.96,15171.32,-5388.09,113.99,-4103.14,-5274.1,-9377.24
5031,1108.08,2920.03,3456.42,-2898.99,-24975.93,1279.48,15094.88,-5376.45,114.66,-4016.02,-5261.79,-9277.81
5032,1101.55,2925.93,3502.19,-2857.99,-25032.34,1279.8,15073.64,-5373.85,114.11,-4007.22,-5259.75,-9266.96
5033,1085.32,3002.0,3447.27,-2820.75,-24993.14,1294.59,15063.44,-5414.28,117.14,-3921.27,-5297.14,-9218.41
5034,1122.02,2958.86,3491.66,-2916.45,-25110.07,1279.54,15070.84,-5283.54,111.89,-4103.6,-5171.64,-9275.25
5035,1130.08,2932.85,3435.71,-2852.9,-25071.08,1269.45,14993.91,-5290.02,114.66,-4161.99,-5175.36,-9337.35
5036,1076.55,3000.67,3474.51,-2866.71,-25040.57,1291.72,15067.16,-5336.79,113.02,-3996.68,-5223.77,-9220.45
5037,1107.23,2965.92,3477.74,-2877.92,-25007.76,1280.04,15083.81,-5404.13,115.24,-3970.95,-5288.89,-9259.84
5038,1106.04,2909.98,3459.02,-2822.75,-24958.09,1272.62,15097.47,-5435.88,115.87,-3935.7,-5320.01,-9255.71
5039,1082.36,3004.94,3429.68,-2842.83,-24896.77,1270.24,15052.99,-5474.65,117.32,-3899.4,-5357.34,-9256.74
5040,1082.49,2998.84,3435.21,-2899.89,-24930.64,1315.45,15062.16,-5417.1,113.63,-3936.38,-5303.47,-9239.85
5041,1139.69,2991.07,3450.08,-2860.71,-25060.21,1289.75,15086.53,-5369.0,114.36,-3963.79,-5254.64,-9218.43
5042,1068.98,2958.92,3452.21,-2876.27,-24938.12,1279.02,15049.84,-5429.81,112.66,-4005.41,-5317.14,-9322.55
5043,1068.81,2925.02,3460.5,-2882.9,-24896.75,1301.59,15172.21,-5504.04,114.04,-3851.53,-5390.0,-9241.53
5044,1170.81,2981.58,3447.19,-2852.96,-24931.79,1278.19,15044.78,-5445.03,112.88,-3862.19,-5332.15,-9194.34
5045,1057.02,2975.22,3437.21,-2831.94,-24868.01,1298.56,15027.19,-5457.57,116.72,-3904.76,-5340.85,-9245.6
5046,1095.26,2899.81,3461.01,-2861.35,-24952.01,1270.6,15035.38,-5386.59,115.85,-4051.3,-5270.73,-9322.04
5047,1118.0,2913.62,3460.95,-2853.04,-24760.94,1266.12,14974.41,-5530.16,115.2,-3880.89,-5414.96,-9295.86
5048,1099.94,2966.03,3412.91,-2875.68,-24784.46,1268.07,14955.95,-5455.67,115.18,-3957.26,-5340.49,-9297.75
5049,1097.86,2929.01,3493.77,-2817.57,-25067.55,1266.8,15019.91,-5332.77,115.45,-4077.76,-5217.32,-9295.08
5050,1095.28,2943.22,3446.75,-2869.0,-24984.41,1282.24,15085.07,-5414.37,112.41,-4000.85,-5301.96,-9302.81
5051,1080.53,2915.91,3429.64,-2857.4,-24995.58,1293.96,15034.11,-5352.75,111.91,-4098.82,-5240.83,-9339.65
5052,1111.83,3003.57,3421.84,-2881.72,-24957.12,1284.19,15074.72,-5423.24,113.42,-3942.69,-5309.82,-9252.51
5053,1101.92,2961.66,3432.16,-2851.55,-25006.94,1307.3,15112.41,-5433.51,112.78,-3943.03,-5320.72,-9263.75
5054,1142.22,2915.42,3468.54,-2844.28,-24873.6,1292.22,15027.26,-5447.96,114.87,-3872.22,-5333.09,-9205.31
5055,1110.13,3007.95,3427.29,-2861.31,-24677.04,1280.02,15021.41,-5582.43,115.42,-3691.55,-5467.01,-9158.56
5056,1095.18,2911.57,3479.96,-2872.18,-24860.03,1284.29,15125.02,-5542.85,112.3,-3836.2,-5430.54,-9266.74
5057,1082.04,2932.75,3431.14,-2914.09,-24910.67,1309.57,15126.24,-5489.51,113.09,-3943.02,-5376.42,-9319.44
5058,1156.12,2922.44,3483.66,-2843.99,-24866.06,1281.36,15093.63,-5542.13,115.56,-3772.83,-5426.57,-9199.4
5059,1088.11,3016.76,3439.83,-2898.69,-24623.51,1306.68,15033.72,-5649.23,115.03,-3637.1,-5534.2,-9171.3
5060,1110.77,2989.35,3424.24,-2848.19,-24807.04,1308.87,15097.73,-5597.98,117.1,-3724.28,-5480.88,-9205.16
5061,1099.47,3016.44,3454.98,-2843.78,-24867.05,1272.99,15092.22,-5546.61,118.83,-3774.73,-5427.78,-9202.51
5062,1079.89,2895.57,3436.27,-2886.76,-24870.52,1293.95,15086.38,-5472.14,115.04,-3965.23,-5357.1,-9322.33
5063,1084.4,2841.35,3462.65,-2900.02,-24934.19,1270.2,15128.82,-5428.62,114.3,-4046.78,-5314.32,-9361.1
5064,1101.77,2847.93,3472.58,-2894.9,-24893.51,1287.58,15044.37,-5421.27,113.86,-4034.18,-5307.41,-9341.6
5065,1103.54,2977.73,3447.22,-2879.1,-24810.37,1248.3,15087.46,-5554.94,113.59,-3825.21,-5441.35,-9266.56
5066,1071.38,2892.5,3462.37,-2893.63,-24893.58,1290.22,15058.03,-5432.04,115.61,-4012.71,-5316.43,-9329.14
5067,1138.24,2965.41,3480.47,-2884.09,-24865.55,1261.3,15095.69,-5530.73,115.22,-3808.52,-5415.51,-9224.03
5068,1096.96,2968.21,3440.75,-2886.44,-24782.64,1278.19,15100.78,-5599.08,117.59,-3784.19,-5481.48,-9265.68
5069,1063.72,2883.96,3458.23,-2916.24,-24767.95,1292.06,15069.59,-5543.7,114.8,-3916.62,-5428.9,-9345.52
5070,1130.49,2898.25,3467.93,-2842.56,-24943.69,1268.61,15054.0,-5431.88,116.73,-3966.97,-5315.15,-9282.12
5071,1071.98,3036.37,3456.18,-2869.85,-24889.36,1300.68,15113.85,-5492.92,115.44,-3780.17,-5377.48,-9157.64
5072,1095.49,3005.5,3458.39,-2841.2,-24822.51,1283.7,15100.53,-5582.36,117.02,-3720.1,-5465.34,-9185.44
5073,1151.13,2949.51,3471.24,-2869.65,-24902.26,1255.56,15107.88,-5509.31,116.31,-3836.6,-5393.0,-9229.6
5074,1090.94,2888.74,3431.33,-2867.18,-25002.93,1307.53,15135.27,-5443.09,114.97,-4016.3,-5328.12,-9344.42
5075,1108.57,2930.69,3450.93,-2891.02,-24734.59,1290.01,15051.76,-5588.38,116.54,-3793.65,-5471.84,-9265.49
5076,1116.0,3004.31,3426.41,-2826.44,-24799.62,1293.12,14967.45,-5501.93,116.59,-3818.78,-5385.34,-9204.12
5077,1110.25,2887.38,3438.27,-2857.43,-24891.91,1280.28,15049.63,-5479.9,115.03,-3983.52,-5364.87,-9348.4
5078,1162.21,2892.29,3427.43,-2840.48,-24708.08,1272.11,14960.69,-5545.34,117.03,-3833.82,-5428.3,-9262.13
5079,1124.4,2906.46,3449.21,-2859.98,-24754.19,1314.99,15063.66,-5612.02,120.15,-3755.45,-5491.87,-9247.32
5080,1078.41,2903.57,3486.58,-2845.03,-24779.14,1307.42,15066.25,-5573.88,118.65,-3781.94,-5455.23,-9237.17
5081,1070.41,2980.2,3487.25,-2822.46,-24850.17,1274.64,15090.77,-5539.1,120.57,-3769.36,-5418.54,-9187.9
5082,1080.5,2968.18,3452.22,-2841.0,-24911.77,1304.93,15185.72,-5565.49,120.19,-3761.21,-5445.31,-9206.51
5083,1076.37,2962.96,3449.31,-2868.28,-24713.48,1278.19,15111.04,-5691.83,118.11,-3703.88,-5573.72,-9277.59
5084,1086.2,2996.3,3435.26,-2855.91,-24798.46,1266.87,15121.39,-5604.83,118.23,-3748.35,-5486.59,-9234.94
5085,1047.72,2912.56,3485.51,-2887.0,-24816.05,1258.75,15083.67,-5542.35,116.72,-3914.84,-5425.62,-9340.46
5086,1066.14,2859.1,3450.55,-2853.19,-24763.63,1267.64,15121.67,-5642.04,117.0,-3851.7,-5525.04,-9376.74
5087,1134.46,2930.86,3481.0,-2887.62,-24791.66,1284.94,15090.1,-5604.44,118.26,-3757.92,-5486.18,-9244.1
5088,1125.44,2922.88,3427.1,-2883.76,-24783.05,1293.38,15123.39,-5592.26,116.48,-3774.62,-5475.78,-9250.4
5089,1050.13,2960.77,3459.47,-2843.11,-24867.62,1304.59,15158.82,-5564.93,117.57,-3776.95,-5447.36,-9224.31
5090,1066.68,2881.15,3448.91,-2872.25,-24739.27,1269.79,15055.08,-5579.24,117.52,-3889.92,-5461.73,-9351.65
5091,1048.08,2854.16,3420.23,-2833.55,-24868.8,1270.97,15133.95,-5575.79,118.5,-3974.96,-5457.29,-9432.26
5092,1104.67,2918.26,3423.71,-2851.82,-24860.15,1276.43,15119.26,-5553.15,116.82,-3869.63,-5436.34,-9305.97
5093,1091.67,2947.11,3437.93,-2886.31,-24883.35,1274.08,15074.48,-5462.9,114.87,-3944.4,-5348.03,-9292.43
5094,1055.58,2830.47,3469.54,-2844.25,-24877.75,1292.33,15123.73,-5541.02,115.94,-3950.35,-5425.08,-9375.43
5095,1162.39,2849.18,3453.21,-2839.52,-24835.18,1284.57,15068.88,-5528.08,116.99,-3856.47,-5411.09,-9267.56
5096,1092.27,2945.33,3409.06,-2842.9,-24937.3,1279.82,15100.23,-5467.76,118.48,-3953.5,-5349.28,-9302.78
5097,1029.16,3052.43,3434.09,-2879.06,-24975.74,1285.33,15073.99,-5401.31,115.66,-3979.81,-5285.65,-9265.46
5098,1121.73,2988.19,3463.49,-2822.13,-24878.08,1260.11,15019.92,-5487.37,118.89,-3846.77,-5368.47,-9215.24
5099,1100.33,2992.72,3470.64,-2868.12,-25023.53,1256.21,15095.13,-5412.47,115.52,-3976.63,-5296.94,-9273.57
